LOAD_ZONE	TIMEPOINT	zone_demand_mw
Oahu	2022120602	495.320334133
Oahu	2022120603	506.494703997
Oahu	2022120604	569.305269132
Oahu	2022120605	695.418848962
Oahu	2022120606	825.428672065
Oahu	2022120607	856.730013842
Oahu	2022120608	913.78375546
Oahu	2022120609	956.751849858
Oahu	2022120610	976.036073042
Oahu	2022120611	992.814094036
Oahu	2022120612	994.992041053
Oahu	2022120613	991.030133385
Oahu	2022120614	985.656341036
Oahu	2022120615	984.321142748
Oahu	2022120616	972.183717365
Oahu	2022120617	1033.7465922
Oahu	2022120618	1055.86540635
Oahu	2022120619	993.744350758
Oahu	2022120620	925.768008455
Oahu	2022120621	847.43813462
Oahu	2022120622	731.163659566
Oahu	2022120623	625.384933232
Oahu	2022100600	626.621668328
Oahu	2022100601	588.326834738
Oahu	2022100602	560.429286676
Oahu	2022100603	553.632721246
Oahu	2022100604	578.356334374
Oahu	2022100605	636.066786737
Oahu	2022100606	714.53894456
Oahu	2022100607	815.720896079
Oahu	2022100608	899.501181857
Oahu	2022100609	961.906805426
Oahu	2022100610	972.457330142
Oahu	2022100611	984.8902787
Oahu	2022100612	980.227906291
Oahu	2022100613	966.722283423
Oahu	2022100614	943.454375773
Oahu	2022100615	936.93135632
Oahu	2022100616	936.81098273
Oahu	2022100617	941.944027899
Oahu	2022100618	991.610224537
Oahu	2022100619	953.884393299
Oahu	2022100620	901.164702117
Oahu	2022100621	847.372470226
Oahu	2022100622	773.47511002
Oahu	2022100623	677.590264456
Oahu	2022080600	607.851805102
Oahu	2022080601	566.580096561
Oahu	2022080602	556.598707797
Oahu	2022080603	565.75925823
Oahu	2022080604	630.933808367
Oahu	2022080605	757.189672185
Oahu	2022080606	887.64825765
Oahu	2022080607	964.402052417
Oahu	2022080608	1033.7902794
Oahu	2022080609	1083.75199921
Oahu	2022080610	1109.66866024
Oahu	2022080611	1125.6913069
Oahu	2022080612	1132.52080473
Oahu	2022080613	1133.60430064
Oahu	2022080614	1131.08700965
Oahu	2022080615	1123.49158308
Oahu	2022080616	1107.61108681
Oahu	2022080617	1089.79339071
Oahu	2022080618	1073.31089289
Oahu	2022080619	1111.76992087
Oahu	2022080620	1042.22858829
Oahu	2022080621	934.983201283
Oahu	2022080622	798.04555076
Oahu	2022080623	687.265174845
Oahu	2022060600	619.650020113
Oahu	2022060601	577.163420074
Oahu	2022060602	556.697170989
Oahu	2022060603	564.040961974
Oahu	2022060604	625.691344806
Oahu	2022060605	742.381783426
Oahu	2022060606	878.93640278
Oahu	2022060607	957.419449002
Oahu	2022060608	1018.2819927
Oahu	2022060609	1054.76000004
Oahu	2022060610	1093.44882
Oahu	2022060611	1105.04997503
Oahu	2022060612	1115.85220212
Oahu	2022060613	1119.10282345
Oahu	2022060614	1119.87984099
Oahu	2022060615	1117.04525002
Oahu	2022060616	1099.01953873
Oahu	2022060617	1083.41265524
Oahu	2022060618	1058.31696615
Oahu	2022060619	1083.07344487
Oahu	2022060620	1018.65406867
Oahu	2022060621	922.156266358
Oahu	2022060622	798.7678591
Oahu	2022060623	684.747950656
Oahu	2022040600	510.620806051
Oahu	2022040601	476.058021348
Oahu	2022040602	454.048625593
Oahu	2022040603	460.801370227
Oahu	2022040604	503.364589859
Oahu	2022040605	588.523827922
Oahu	2022040606	675.76248301
Oahu	2022040607	769.17392518
Oahu	2022040608	855.788801921
Oahu	2022040609	903.145655951
Oahu	2022040610	924.016913402
Oahu	2022040611	932.017281531
Oahu	2022040612	933.637047796
Oahu	2022040613	935.442918844
